tomoname,set,activezone,vesicles,aunps,aunp_active_zones
20240822_HippWaffle_118,5F11,True,True,True
20240822_HippWaffle_119,5F11,True,True,True
20240822_HippWaffle_125,5F11,True,True,True
20240822_HippWaffle_129,5F11,True,True,True
20240822_HippWaffle_134,5F11,True,True,True
20240822_HippWaffle_136,5F11,True,True,True
20240822_HippWaffle_137,5F11,True,True,True
20240822_HippWaffle_25,5F11,True,True,True
20240822_HippWaffle_29,5F11,True,True,True
20240822_HippWaffle_51,5F11,True,True,True
20240822_HippWaffle_99,5F11,True,True,True
20240920_HippWaffle_110,5F11,True,True,True
20240920_HippWaffle_114,5F11,True,True,True
20240920_HippWaffle_129,5F11,True,True,True
20240920_HippWaffle_136,5F11,True,True,True
20240920_HippWaffle_148,5F11,True,True,True
20240920_HippWaffle_55,5F11,True,True,True
20240920_HippWaffle_99,5F11,True,True,True
20241202_AMmilled19-2_Position_11,5F11,True,True,True
20241202_AMmilled19-2_Position_12,5F11,True,True,True
20241202_AMmilled19-2_Position_7,5F11,True,True,True
20241203_AMmilled23-1_Position_17,5F11,True,True,True
20240830_AMmilled16_108,5F11,True,True,True
