active_zone,faCoordinateX,faCoordinateY,faCoordinateZ,nearest_neighbor_distance,distance_to_presynaptic,distance_to_postsynaptic,distance_to_fusion_point,distance_to_active_zone_center,aunp_cluster
0,520.312021,407.88233,115.35648,9.499112248738054,4.195774563288454,21.357835707248444,36.586893292914986,217.5593163915822,1
0,405.833988,480.104898,170.948218,7.023639030204818,3.9167034223321626,21.658033518511175,23.900759692462472,91.27406123491372,1
0,392.126526,469.211974,201.115055,10.036671770843297,6.579035239578803,21.655940803662375,57.89128405995215,107.8304423799766,1
0,222.260748,746.259755,114.723972,8.524160039062512,3.717601845828274,21.693437369628327,77.0644463866401,239.11941236506547,4
0,382.448666,493.681261,194.287287,10.180687451509636,8.514763930633976,21.630114790390635,52.009202812499375,82.036912106743,1
0,387.350899,527.376745,145.968508,7.118409801078006,3.7574299045444564,22.757189083313104,46.090886722363436,38.1215140001265,1
0,401.235604,485.306338,172.011887,7.023639030204818,4.33039417981881,21.5342602954119,24.970447021151365,85.15384187655617,1
0,415.978147,520.73755,118.614808,6.587020524305239,5.075957086679711,20.008965673087022,46.273358419358445,68.63161005698231,1
0,388.385467,493.885696,186.019337,9.733383563882018,7.73092206510763,19.95936288957162,43.39982053281261,78.82830885500219,1
0,364.249079,548.208527,154.7296,6.348273850923228,3.974957325561311,21.005803280506978,58.15451531034123,14.705623113766958,1
0,478.790707,448.820972,125.428471,7.208452035190777,4.847734298008304,22.58690461574354,44.27281771917774,158.40340172611266,1
0,391.350088,515.454198,157.46307,8.389442563896301,5.335409273732773,21.722058558898503,34.97383700034855,51.14383441623195,1
0,532.758324,383.191776,139.40997,7.485149954114069,4.716194503429284,21.296980280170374,48.89818385915347,241.59573950057808,1
0,288.767544,670.631305,105.180311,9.236474597783781,3.785450450698391,19.79682620545234,50.750159006232614,143.04224632085138,2
0,325.867771,551.806353,191.58961,7.895645863816415,4.291665186815139,22.33573486974272,35.17211038662188,61.46215056031481,3
0,497.207955,440.549091,113.365053,6.124064104090851,5.16831505854042,22.29480062480845,40.847291199694396,179.16610674337312,1
0,501.939776,409.622605,135.70139,10.214514507190444,3.1428603595158515,20.364067523693695,11.670112455623178,201.58171740535516,1
0,371.856244,526.365279,168.706066,6.8631423221071,4.169996963413848,22.79581457401008,45.44859919695949,39.75847551902649,1
0,318.980596,556.550644,193.250942,5.995507671958798,3.395518448603928,24.337656718395884,41.93060380968424,67.11291839276136,3
0,320.93421,634.229217,116.548086,6.574469184821203,5.337267429509834,20.89596247563299,64.28448699289517,93.70014431887097,0
0,345.356875,593.395011,123.95352,6.869422226082065,2.6206656182026515,21.824440989197704,66.72317549721309,47.54427106706989,0
0,345.71508,598.266938,119.123926,6.869422226082065,3.2748105764650295,21.598941645975014,69.63379709471994,53.38559794606059,0
0,273.659165,648.431602,157.219453,7.917104854967227,3.952801455746684,23.14482886272948,29.891349793659487,129.9462266597622,0
0,226.214909,724.833927,148.496621,10.19924640211768,4.75623544961459,20.549865570554097,54.191472353927935,217.64437009812093,4
0,425.264862,487.41187,141.104943,7.640341848094859,3.0226237797199067,22.299976613210063,19.194549076421463,92.65172349046473,1
0,486.540422,377.148302,202.706087,9.565504384429907,10.561931246776181,25.405811277818373,72.94424767575545,224.4274689024508,-1
0,297.793352,588.065539,202.926582,22.246995953715572,12.744407878145418,28.85321942389443,40.24000740698078,93.59113938201244,-1
0,430.726716,446.210352,182.210444,10.639864948777577,6.20345942637719,21.18101797351729,30.5106407800371,134.20881181291367,1
0,330.137652,602.848612,139.708108,8.807515167116856,4.279608511056014,22.398600569684383,44.431300560824454,58.177277267571434,0
0,448.205447,430.588122,174.77035,9.87099984588618,4.618637790828275,20.864892174610436,18.728768671787087,154.4398022191137,1
0,323.042852,597.979689,151.776945,8.030107779922801,3.557366407432636,21.368290082417605,32.464123354433,59.37801173575314,0
0,283.836992,638.565594,160.124825,6.374884542292176,6.323949314192246,22.147318274658502,33.00284602951495,116.05224248763668,0
0,247.934455,697.097922,147.776604,25.86825490209072,8.468411181661077,10.797189353557359,22.968879465953346,182.47807325740743,-1
0,397.002673,535.436664,114.497738,7.746351678678199,4.059108071253266,21.326466885408593,60.59271464441921,51.01485680570724,1
0,382.780802,532.66168,147.330651,7.118409801078006,4.0264122257665145,21.840686107415955,52.83270311929165,31.258025895367958,1
0,216.037737,754.966129,112.768544,8.950325258177253,4.815423295700509,21.60966290670904,87.61641440259478,249.97875817154284,4
0,405.779907,506.747101,144.393982,7.873940846423291,3.521825194079509,22.042702718575967,21.194061410578737,65.39334349280922,1
0,309.102692,564.122944,200.449519,7.118545983188055,6.429048067598722,28.52610717877345,53.28170434212331,79.22776456137008,3
0,272.890645,656.066353,155.269965,5.910649696731165,6.7012669359767605,19.34737583206796,34.86381578052562,135.6531360308772,0
