active_zone,faCoordinateX,faCoordinateY,faCoordinateZ,nearest_neighbor_distance,distance_to_presynaptic,distance_to_postsynaptic,distance_to_fusion_point,distance_to_active_zone_center,aunp_cluster
1,462.843503,548.72732,190.60385,0.0,18.733974381420627,20.540956009632115,69.71116676661599,101.72941780112987,0
1,467.489202,550.236737,198.415107,0.0,15.422147325665623,18.238855756025348,74.9775092227897,100.63966032042882,0
1,454.52307,506.163884,118.624339,6.888670156785613,23.45334219309884,20.498464593735818,59.707813237218915,110.4768881007523,1
1,446.514569,423.596085,140.655777,6.746356645860826,7.957212879922332,24.36951492243188,69.61399080011522,90.76158321777037,1
1,470.598041,454.490459,208.279271,6.940175425851481,13.923016780753926,12.321082138863797,55.63240898207823,31.627703105319338,0
1,456.634151,395.203906,163.961477,8.396238858806068,11.835410808048055,20.155064911480476,91.71959330583506,86.09164856889348,1
1,452.169117,410.720829,140.536292,8.1735723232542,14.404597085135618,20.5203773574793,81.86131094964891,93.03488172733499,1
1,453.582997,478.487267,151.241565,5.2162302185698275,13.841528720875152,13.476365252616405,25.940102611109793,75.64528907023661,1
1,497.336931,470.097707,258.520622,10.928994960287339,13.119539840996666,14.420078277448313,103.89114545568039,55.75766286227759,0
1,452.834586,508.003329,131.210597,5.891255314093316,14.809066038129073,20.691913306610207,48.969460463677514,102.69251174366933,1
1,444.445522,444.312869,140.61342,7.3934033949948414,7.100031654979844,22.422120082302044,52.05748151681716,86.98889870154015,1
1,459.510115,519.897179,127.940135,7.7137525338671225,20.52233463442206,18.78119773977148,59.78099938730677,108.65740447390303,1
1,481.431587,514.739427,249.459209,6.619597750105728,8.0761343120432,20.785629312919014,91.78895204079683,76.66757076161227,0
1,463.552132,522.01757,228.141215,11.561258302372346,7.278688153442089,24.170603997691124,70.39517858575633,79.9543200907152,0
1,453.79888,521.674936,152.255693,11.774992405997788,7.966726430396873,19.506138847061163,43.935664047413994,96.99779489431327,1
1,471.427122,494.696051,233.414656,7.721448349135407,6.202278206181989,20.230452700521415,68.69398939649138,57.07520021129013,0
1,473.814492,479.683756,238.276885,6.714019413651305,4.661884061866499,21.970405362158463,73.63515830796278,49.80166933922596,0
1,492.117368,521.576079,262.357449,6.916559100908509,18.00315021503587,20.83287485517307,109.58062827909646,87.87488563012633,0
1,479.588868,505.251411,246.420497,6.1063502602880755,6.340127655624836,20.724838911996002,85.72565856405835,68.32797356546494,0
1,469.353652,460.524859,222.330921,6.637683486146262,7.474421310154434,19.995090568403132,62.33072300695593,37.34288105163373,0
1,474.20684,394.925684,224.414971,9.226631508937217,4.6475712672925855,17.54298948105694,109.20136970969101,69.83609600783045,3
1,483.714606,502.547456,251.412364,6.123281120425968,6.338429742982783,20.311048693440103,91.35548241216989,68.42340602195723,0
1,457.538485,526.864287,208.710899,0.0,9.391658293958994,21.256489213987756,57.64270632706292,83.82114248945963,0
1,497.58974,444.028065,255.751497,5.171169632140962,18.849078242396995,11.817174373947072,108.70278441837657,52.50658095019884,2
1,454.872485,411.989848,166.466219,4.544608086109184,8.095214464359008,19.567628484689944,74.73656335419464,74.96655607269467,1
1,485.464753,510.594402,252.679677,6.619597750105728,8.732388550985517,19.499189910811864,95.11142514197093,74.5373309475479,0
1,452.41753,418.964,173.681738,2.463013883214217,4.293430508738083,21.799099231908883,67.17307556834132,69.22603614102921,1
1,489.615609,525.708885,257.407711,0.0,17.742927686637536,19.777718452216185,105.89035010297927,88.27352087428372,0
1,454.454038,410.98411,170.878345,4.544608086109184,6.667532309213686,20.648405807967098,75.40525263351526,73.68974187536044,1
1,477.217838,401.514609,230.129049,7.159168152666489,6.922867229970531,16.990411199475407,107.76952565050705,64.9252947214122,3
1,480.446915,400.759048,236.473801,6.124450459417557,7.692655355391977,17.481164240994147,112.94254586183538,67.15746677553956,3
1,449.710845,496.078009,126.477692,7.265535625242387,17.092882591260267,20.550528812798465,48.40630934634148,102.3793731173491,1
1,467.487744,500.475653,229.956011,7.802866367003415,5.377812754204613,20.959206975760882,65.0287170397852,61.72259803125378,0
1,457.245944,507.108262,126.196731,6.737957895728431,21.187479775836515,16.83775317569963,54.09474418026506,103.9328970312919,1
1,452.485306,511.865846,113.477848,7.946774338196666,24.610069999967443,25.702413372564287,66.09883935891077,117.99074204279042,1
1,468.429847,449.483668,212.568445,6.849637740127439,9.8313409873012,16.48225977824157,60.20484334570774,35.053958810444996,0
1,484.961815,401.868086,240.460605,6.124450459417557,10.596088108414323,15.545941377016176,116.07663815769506,66.95688288109453,3
1,447.569477,423.302462,133.714837,7.012608705711013,12.66636162332277,23.27696558885551,73.4125982612999,95.28578178688032,1
1,452.512794,418.720171,176.130801,2.463013883214217,3.856841390882483,22.14949590709515,67.50820386074209,68.2236569201423,1
1,454.510682,478.494381,146.108495,1.6613817762374987,16.17757649463384,12.623833388228627,30.736553194542385,78.80185912501963,1
1,502.536538,445.251722,254.872379,5.171169632140962,23.567366286232538,7.745964040466755,110.27120605931847,51.19918363199949,2
1,611.476589,349.751717,256.537039,57.9959076133108,24.395303359631544,25.41851091774138,233.4820607073758,161.0354238126699,-1
1,455.438804,478.50712,144.730592,1.6613817762374987,17.484388250443395,11.684269266107588,32.348568283135265,79.28841989451604,1
1,469.456563,418.489315,220.734172,20.89597442708017,4.479258979709515,17.29361083292539,86.99350377432877,52.09428017705298,-1
1,444.50192,472.512013,135.501193,7.236295042202497,11.240210119779725,20.894038463954903,39.49975901898012,91.56309499260259,1
1,460.481812,476.327394,155.17589,8.230286324665684,19.500862427628146,6.227373189402101,27.895100569299558,67.84512210818592,1
1,462.528,417.550942,187.466606,15.171417952020937,9.796731017090092,14.197184949744148,72.50314743638329,57.70954021063865,1
1,488.444507,381.516527,218.72462,20.36901439826529,15.001882135160175,5.015128944697641,122.9837366826117,76.89549864552178,-1
1,452.434824,418.429176,132.389634,7.012608705711013,17.88827599716995,19.551554642413542,78.81273345284085,95.42098133968163,1
