tomogram_name,set_name,timestamp,vesicle_index,vesicle_file_name,vesicle_center_x,vesicle_center_y,vesicle_center_z,vesicle_radius_nm,vesicle_diameter_nm,vesicle_volume_nm3,vesicle_point_count,closest_presynaptic_membrane,distance_to_active_zone_nm,within_10nm,average_signal,scaled_signal,sphericity_volume,sphericity_fit_quality,mean_distance_to_center,std_distance_to_center,combined_sphericity,normalized_signal
20231026_HippAu_26,15F1,2025-07-23 11:14:55,16,synapticvesicles_220.txt,71.23394141123958,304.7290925890093,218.3099789412247,23.29978511295911,46.59957022591822,52983.9529430444,10194,presynapticmembranes_1,314.3959572717726,False,0.0522380731999874,0.9952990502383492,0.9972817319002806,0.9778916016681122,23.299784205122137,0.5151209102538691,0.99146469283063,0.1981353677983709
20231026_HippAu_26,15F1,2025-07-23 11:14:55,17,synapticvesicles_59.txt,312.7958678213071,461.4083084579504,130.94231310477656,23.23990711567758,46.47981423135516,52576.51225889708,10202,presynapticmembranes_1,115.97058668368516,False,0.0524145103991031,0.9986607319763858,0.998194940372268,0.9808769518177765,23.23990712116097,0.4444178636283649,0.9929995438059204,0.3548293179998544
20231026_HippAu_26,15F1,2025-07-23 11:14:55,18,synapticvesicles_10.txt,391.6802881660103,329.8286340076343,239.3399552040567,23.0611629426953,46.1223258853906,51372.67999383657,10056,presynapticmembranes_1,58.90643326254569,False,0.0525439269840717,1.0011265236148177,0.99489045554083,0.9640300956811316,23.06116294856216,0.82950782474161,0.9856323475829204,0.4697642411449821
20231026_HippAu_26,15F1,2025-07-23 11:14:55,19,synapticvesicles_132.txt,227.6717066348752,612.5730746379046,178.3637032209612,23.01449933449997,46.02899866899993,51061.45711846579,10000,presynapticmembranes_1,108.84741317794509,False,0.0525508001446723,1.0012574788702262,0.9965180971954328,0.9647488547613908,23.01449934293707,0.8112874589317466,0.9869873244652204,0.4758682979441404
20231026_HippAu_26,15F1,2025-07-23 11:14:55,20,synapticvesicles_4.txt,300.28657428841626,380.4082711601787,210.61535824191125,22.74606334163153,45.49212668326306,49295.50748372611,9728,presynapticmembranes_1,133.20091160986408,False,0.0525410287082195,1.0010713023743252,0.9973551428974796,0.9744365495028686,22.746063301186744,0.5814678632045033,0.9904795648790964,0.4671902811505403
20231026_HippAu_26,15F1,2025-07-23 11:14:55,21,synapticvesicles_223.txt,108.90355574368756,349.2188891590938,168.33622524655024,22.65145718029543,45.30291436059086,48682.9678565083,9650,presynapticmembranes_1,299.3403690050713,False,0.0524851456284523,1.0000065545226235,0.9986259908374224,0.9858618890912824,22.65145718607816,0.3202488139408397,0.9947967603135804,0.4175604946767331
20231026_HippAu_26,15F1,2025-07-23 11:14:55,22,synapticvesicles_245.txt,167.0249711894233,264.76175313178976,120.63505357037582,22.496568655110647,44.99313731022129,47691.11248229188,9530,presynapticmembranes_1,189.6921610857738,False,0.0522945821285247,0.996375722471031,0.998237292574334,0.981400640205112,22.496568662238,0.4184217746993668,0.9931862968635674,0.2483209708262477
20231026_HippAu_26,15F1,2025-07-23 11:14:55,23,synapticvesicles_57.txt,393.1549854240307,364.4710922153642,202.80339244632225,22.488914500356508,44.977829000713015,47642.45026494881,9606,presynapticmembranes_1,42.3133227690512,False,0.0523869656026363,0.9981359172563352,0.9967581800084532,0.965900815600286,22.488914498828883,0.7668536424449683,0.987500970686003,0.3303667727570486
20231026_HippAu_26,15F1,2025-07-23 11:14:55,24,synapticvesicles_19.txt,442.88161123778576,311.0324146137603,226.06920207992908,22.42313110009061,44.84626220018124,47225.58839374748,9464,presynapticmembranes_1,8.99087254244752,True,0.0523712337017059,0.997836175227288,0.9975386739059386,0.9730650777985116,22.42313110355247,0.6039652917879619,0.9901965950737104,0.3163952649723084
20231026_HippAu_26,15F1,2025-07-23 11:14:55,25,synapticvesicles_241.txt,134.749060473826,394.86293996225,171.5931971326305,22.30987359958897,44.61974719917794,46513.59835978577,9418,presynapticmembranes_1,281.92108669449584,False,0.0522208623588085,0.99497112976139,0.9981028048452584,0.9771245240327158,22.309873602579355,0.5103489774289524,0.9918093206014954,0.1828504125614541
20231026_HippAu_26,15F1,2025-07-23 11:14:55,26,synapticvesicles_104.txt,220.0527972573224,596.9466562539143,236.4087624919116,22.287639209504103,44.57527841900821,46374.668240937375,9384,presynapticmembranes_1,149.12853100193274,False,0.0521838776767253,0.9942664556282196,0.9970669977761596,0.9704019341570128,22.28763921359802,0.6596710129288177,0.9890674786904156,0.1500043009614303
20231026_HippAu_26,15F1,2025-07-23 11:14:55,27,synapticvesicles_26.txt,207.77991182092103,547.0855094361622,239.2347005845589,22.07940612155341,44.15881224310683,45086.94119911336,9154,presynapticmembranes_1,192.42730784010703,False,0.0522237084805965,0.9950253573034672,0.9975056184857684,0.9719684634399204,22.0794061270962,0.6189196800765449,0.989844471972014,0.1853780545097234
20231026_HippAu_26,15F1,2025-07-23 11:14:55,28,synapticvesicles_211.txt,278.00146724698254,305.0603393210153,132.64164435590112,21.96049979853348,43.92099959706695,44362.42409501198,9080,presynapticmembranes_1,130.49087613793304,False,0.0523914694786071,0.9982217302123184,0.9973255279719132,0.9706368637362344,21.96049469517408,0.6448289981540971,0.9893189287012094,0.3343666668872287
20231026_HippAu_26,15F1,2025-07-23 11:14:55,29,synapticvesicles_101.txt,262.14587717741256,521.3637938684249,209.05044730380044,21.8260317555142,43.65206351102839,43552.48677204189,8970,presynapticmembranes_1,173.63105743128392,False,0.0523424111306667,0.9972870148960692,0.997088169606912,0.967930326270628,21.826031649719315,0.6999537138134466,0.9883408166060268,0.290797927598277
20231026_HippAu_26,15F1,2025-07-23 11:14:55,30,synapticvesicles_85.txt,397.3902999967832,666.9652771868821,250.5740682427142,21.78632813430221,43.57265626860441,43315.24056057044,8928,presynapticmembranes_1,16.52260782013726,False,0.0522656328976154,0.9958241488722328,0.9967751316559776,0.972222862242396,21.786328161823047,0.6051618385833251,0.989409450831903,0.2226111467686546
20231026_HippAu_26,15F1,2025-07-23 11:14:55,31,synapticvesicles_218.txt,19.623313757614227,356.11066511614206,216.79614681179024,21.72425072197237,43.44850144394475,42946.03052698986,8910,presynapticmembranes_1,382.9447800201777,False,0.0525301732122898,1.000864471147083,0.9934305916291644,0.9811502592195012,21.72425072636529,0.4094964948425498,0.9897464919062652,0.4575495106829265
20231026_HippAu_26,15F1,2025-07-23 11:14:55,32,synapticvesicles_71.txt,330.6031550572003,423.7375246556707,100.9241542398076,21.633431868395608,43.266863736791215,42409.66773021587,8866,presynapticmembranes_1,87.18634632977025,False,0.0522161796689033,0.9948819098394124,0.9979119953583386,0.9800354799864156,21.63343187007135,0.4319010835325536,0.9925490407467616,0.1786917137015397
20231026_HippAu_26,15F1,2025-07-23 11:14:55,33,synapticvesicles_129.txt,192.47572859078383,570.1633986661022,186.7655372604052,21.632174074185688,43.264348148371376,42402.270910308485,8856,presynapticmembranes_1,166.08215827021343,False,0.052255555987358,0.9956321521427578,0.9979191311292942,0.9746976375493444,21.63217401937108,0.547345107633782,0.9909526830553091,0.2136618385617585
20231026_HippAu_26,15F1,2025-07-23 11:14:55,34,synapticvesicles_105.txt,260.6091786350267,621.6053360299144,242.33661032104388,21.582782051839764,43.16556410367953,42112.486496345686,8780,presynapticmembranes_1,113.7587254176907,False,0.0523455180227756,0.9973462109302214,0.9964589235552436,0.9651820085193956,21.582782059222367,0.751469121865747,0.9870758490444892,0.2935571597774087
20231026_HippAu_26,15F1,2025-07-23 11:14:55,35,synapticvesicles_6.txt,337.9645674988654,313.3157564385332,157.77206422825907,21.52068418189504,43.04136836379008,41750.033855245376,8710,presynapticmembranes_1,83.2568916238065,False,0.0523296929895877,0.9970446944397188,0.998229577110581,0.9815740629260608,21.52068418642973,0.396538772607271,0.9932329228552248,0.2795029411959319
20231026_HippAu_26,15F1,2025-07-23 11:14:55,36,synapticvesicles_148.txt,409.2726930912822,544.0375957698732,267.71805617167,21.51994896219904,43.03989792439808,41745.755032375615,8682,presynapticmembranes_1,72.6897951606993,False,0.052303496748209,0.9965455739215424,0.9943481589588612,0.9679672057794968,21.51994897232741,0.6893440970662918,0.986433873005052,0.2562380482898715
20231026_HippAu_26,15F1,2025-07-23 11:14:55,37,synapticvesicles_169.txt,410.5951625306321,505.2998263789059,106.33340307697812,21.30832622550552,42.61665245101103,40526.26879737415,8450,presynapticmembranes_1,13.200427758798046,False,0.0524334497749805,0.9990215864579572,0.9931379493507204,0.9565098414767784,21.30832611156189,0.9267024804563267,0.9821495169885378,0.3716493856242018
20231026_HippAu_26,15F1,2025-07-23 11:14:55,38,synapticvesicles_130.txt,226.1843077869204,536.3334559309087,175.8714497560963,21.295775446406346,42.59155089281269,40454.70005332015,8598,presynapticmembranes_1,172.25465177760574,False,0.0522389970719814,0.9953166528959868,0.9969413189061512,0.9687561265502902,21.29577545621456,0.6653625133674032,0.9884857611993928,0.1989558589019976
20231026_HippAu_26,15F1,2025-07-23 11:14:55,39,synapticvesicles_217.txt,20.45073215393168,344.25289708901795,159.87683169148394,21.24240268656159,42.48480537312318,40151.2917010082,14366,presynapticmembranes_1,356.0315285525765,False,0.0524185374379158,0.9987374596897176,0.9854025447061124,0.8690540424565155,21.242402739007467,2.7816067671836704,0.9504979940312333,0.3584057328507434
20231026_HippAu_26,15F1,2025-07-23 11:14:55,40,synapticvesicles_281.txt,78.19018147496254,285.63872306316904,161.72941934998488,21.21884095258873,42.43768190517747,40017.83432383247,8488,presynapticmembranes_1,280.7923083145138,False,0.0523592755198478,0.9976083343764138,0.9977952441117268,0.9754467073224138,21.218841198060588,0.5209924182152063,0.9910906830749328,0.3057751986713337
20231026_HippAu_26,15F1,2025-07-23 11:14:55,41,synapticvesicles_58.txt,281.19119677617675,409.9700695403029,133.86560507041077,21.20427125040721,42.40854250081442,39935.457391412754,8510,presynapticmembranes_1,138.4602997517368,False,0.0523844473063945,0.9980879358185808,0.9979957632539956,0.9761608550128168,21.204271258845992,0.5054916968871913,0.991445290781642,0.3281302728132919
20231026_HippAu_26,15F1,2025-07-23 11:14:55,42,synapticvesicles_170.txt,428.9990361176773,466.4506223619834,125.80616794807165,21.16772926245672,42.33545852491344,39729.34690502352,8454,presynapticmembranes_1,5.830822011702501,True,0.0523734353482723,0.9978781234960936,0.997935574735485,0.9752667284398038,21.16772914698211,0.5235471933049897,0.9911349208467806,0.3183505482071607
20231026_HippAu_26,15F1,2025-07-23 11:14:55,43,synapticvesicles_102.txt,160.40403838329982,566.5237184444787,265.45844709056394,21.14617661939651,42.29235323879302,39608.11507019577,8460,presynapticmembranes_1,217.38040097773188,False,0.0524747334420681,0.9998081697319092,0.9970006446752732,0.9736196280483193,21.146176626071675,0.5578440047517113,0.9899863396871872,0.4083134276015854
20231026_HippAu_26,15F1,2025-07-23 11:14:55,44,synapticvesicles_30.txt,296.2404963984267,330.3724976251026,207.9355591007741,21.060736058830187,42.121472117660375,39129.945729355335,8378,presynapticmembranes_1,140.92138713386845,False,0.0523636154830455,0.9976910242802358,0.9980673825682062,0.9809945275645556,21.06073606625208,0.4002692387773256,0.992945526067111,0.3096295217992575
20231026_HippAu_26,15F1,2025-07-23 11:14:55,45,synapticvesicles_106.txt,238.66603391766057,661.2285920280457,267.674395716104,21.036535144152904,42.07307028830581,38995.20788603496,8348,presynapticmembranes_1,102.32127085858964,False,0.0523670017719268,0.9977555436987544,0.9975241798377632,0.9739774749659064,21.036535146535016,0.5474237624812952,0.9904601683762062,0.312636886368599
20231026_HippAu_26,15F1,2025-07-23 11:14:55,46,synapticvesicles_201.txt,159.65148996797865,324.37455274871974,220.6253374355531,21.00561972515023,42.01123945030046,38823.53764248573,8382,presynapticmembranes_1,270.3181217311947,False,0.0522499866783618,0.9955260393477244,0.9973013091353984,0.9760069715039892,21.00561972825566,0.5039884327164021,0.9909130078459758,0.208715732916912
20231026_HippAu_26,15F1,2025-07-23 11:14:55,47,synapticvesicles_258.txt,109.58280377225564,342.11521306301955,96.68209917524018,20.94345417292048,41.88690834584096,38479.86517471235,8276,presynapticmembranes_1,279.4182968045822,False,0.0524488613009452,0.9993152243395976,0.9979573787077765,0.9799353864017604,20.943454177210427,0.4202223154781672,0.9925507810159716,0.3853363682681682
20231026_HippAu_26,15F1,2025-07-23 11:14:55,48,synapticvesicles_39.txt,402.0258492662157,457.0590179093698,202.63646865560733,20.9337261657274,41.86745233145479,38426.26963755312,8286,presynapticmembranes_1,54.3109715778204,False,0.0524298287928104,0.9989525953965708,0.99836093246711,0.9858481391944558,20.93372617063996,0.2962511789082735,0.9946070944853138,0.3684335898470843
20231026_HippAu_26,15F1,2025-07-23 11:14:55,49,synapticvesicles_83.txt,395.153148062243,608.9442297307068,260.01472980094184,20.91115170501101,41.82230341002202,38302.0895652594,8290,presynapticmembranes_1,67.35406493116012,False,0.0523168891668319,0.9968007414788296,0.9969917604167392,0.9750072830044956,20.911151712808497,0.522626496808277,0.990396417193066,0.2681318608605893
20231026_HippAu_26,15F1,2025-07-23 11:14:55,50,synapticvesicles_127.txt,256.5535609541917,627.4901672286878,134.69953466231425,20.886676422241216,41.77335284448243,38167.755835823205,8226,presynapticmembranes_1,76.82860967626931,False,0.0522644072771072,0.9958007969594797,0.9959743282632872,0.9619978360404178,20.88667713706973,0.7937389291337823,0.9857813805964264,0.2215226726836014
20231026_HippAu_26,15F1,2025-07-23 11:14:55,51,synapticvesicles_43.txt,434.4541341301156,424.1794307907612,148.9723699754989,20.822379699477345,41.64475939895469,37816.35743746481,8176,presynapticmembranes_1,4.384782553079917,True,0.0523489229381084,0.997411085241031,0.997935589331272,0.9760830022707944,20.82237970234412,0.498008808057623,0.9913798132131288,0.2965810665060974
20231026_HippAu_26,15F1,2025-07-23 11:14:55,52,synapticvesicles_149.txt,432.66819015629073,561.2458576306403,162.1398627791565,20.80811391496664,41.61622782993327,37738.684689540176,8114,presynapticmembranes_1,5.135993871547335,True,0.052262507379055,0.9957645979457892,0.9979913046496824,0.982064727900856,20.808113920512778,0.3731991850343812,0.9932133316250344,0.2198353724301755
20231026_HippAu_26,15F1,2025-07-23 11:14:55,53,synapticvesicles_24.txt,230.11278077256728,451.4961549855912,177.93914371791774,20.8007636538086,41.6015273076172,37698.70635956238,8206,presynapticmembranes_1,208.1220128250594,False,0.0523016527295112,0.9965104395847252,0.9985259554575264,0.9795315573482534,20.80076366256039,0.4257592381396534,0.9928276360247444,0.2546003745144876
20231026_HippAu_26,15F1,2025-07-23 11:14:55,54,synapticvesicles_152.txt,213.81128632886,499.1473870741589,147.6567345997804,20.79261301581422,41.58522603162844,37654.40777589216,8182,presynapticmembranes_1,208.22288339905745,False,0.052409179508686,0.9985591618026785,0.9984744533264078,0.9813622358727184,20.79261302167875,0.3875278170878898,0.993340788090301,0.3500949519946535
20231026_HippAu_26,15F1,2025-07-23 11:14:55,55,synapticvesicles_47.txt,265.64893678646723,365.2105455683829,159.0692677574489,20.759797278226653,41.519594556453306,37476.40590198765,8120,presynapticmembranes_1,151.4058387416826,False,0.0522909462451934,0.996306447495812,0.9984872939662528,0.9834762405083828,20.75979728309143,0.3430298974005346,0.9939839779288916,0.2450919413216523
20231026_HippAu_26,15F1,2025-07-23 11:14:55,56,synapticvesicles_77.txt,387.0550619702525,485.8041696207708,163.67882866358747,20.71789839171233,41.43579678342467,37249.95099096294,8118,presynapticmembranes_1,54.86361542198973,False,0.0523783899843692,0.9979725248455212,0.9986030751999716,0.9811065753463728,20.71789839702756,0.3914320523457451,0.993354125243892,0.3227507625935459
20231026_HippAu_26,15F1,2025-07-23 11:14:55,57,synapticvesicles_118.txt,220.158715954612,317.4874134532447,212.58704491044423,20.70415506821196,41.40831013642392,37175.87031991787,8062,presynapticmembranes_1,212.8968200747503,False,0.0523771308362484,0.9979485341266442,0.9969202166145424,0.9711329603900736,20.70415507603575,0.5976676646699819,0.9891840397472016,0.3216325126216676
20231026_HippAu_26,15F1,2025-07-23 11:14:55,58,synapticvesicles_14.txt,365.8695519865692,469.233308973571,243.2701442616893,20.6919227992392,41.3838455984784,37110.01736034669,8082,presynapticmembranes_1,96.8698308301261,False,0.0523786358535289,0.9979772094237636,0.9971683243484208,0.9707418279131992,20.69192328104235,0.6054078521636154,0.9892403754178544,0.3229691190969304
20231026_HippAu_26,15F1,2025-07-23 11:14:55,59,synapticvesicles_32.txt,329.4905583906845,400.6026393094567,170.21052345039286,20.691223420923016,41.38244684184603,37106.25457844125,8096,presynapticmembranes_1,99.62393455390564,False,0.0523755736649036,0.9979188651311098,0.9977702036429408,0.9777530115679068,20.691223644787566,0.4603174130714426,0.9917650460204306,0.3202495881002322
20231026_HippAu_26,15F1,2025-07-23 11:14:55,60,synapticvesicles_49.txt,200.2372161477577,426.0538496720234,228.35151750249165,20.673862448002403,41.347724896004806,37012.930906511305,8038,presynapticmembranes_1,240.80722293248743,False,0.0524514131247997,0.9993638445834756,0.996894909170574,0.9699110662595396,20.67386244967797,0.6220544774077521,0.9887997562972636,0.38760264409875
20231026_HippAu_26,15F1,2025-07-23 11:14:55,61,synapticvesicles_156.txt,254.6746620916032,533.9442471303677,126.8805169750958,20.64683980893197,41.29367961786394,36867.98262094422,8082,presynapticmembranes_1,153.9439367454916,False,0.0523787401616573,0.9979791968205936,0.99750807761451,0.9746373574764232,20.64683981832051,0.5236584175536165,0.990646861573084,0.3230617551892754
20231026_HippAu_26,15F1,2025-07-23 11:14:55,62,synapticvesicles_216.txt,20.393229244480864,307.6351407140326,221.58997142797404,20.571009313788085,41.14201862757617,36463.25307963842,8010,presynapticmembranes_1,358.8876055275817,False,0.0523087196052074,0.9966450857199616,0.9953851000792734,0.9784900955191116,20.57100931905671,0.4424804455283784,0.9903165987112248,0.260876469770858
20231026_HippAu_26,15F1,2025-07-23 11:14:55,63,synapticvesicles_53.txt,277.8443700702345,476.7441043255789,209.34632132281536,20.54421938539153,41.08843877078306,36320.97863218344,7964,presynapticmembranes_1,172.6855954368618,False,0.0523756928741931,0.9979211364417728,0.9976636900569196,0.9751001448860488,20.54421939320352,0.5115480863199956,0.9908946265056582,0.320355457920055
20231026_HippAu_26,15F1,2025-07-23 11:14:55,64,synapticvesicles_278.txt,99.0591634738735,286.122897089585,111.97866054297978,20.51627797714835,41.0325559542967,36172.983768938575,7872,presynapticmembranes_1,253.30743398589289,False,0.0524586401879787,0.9995015427924152,0.9984194824551575,0.9818051399285004,20.51627798062318,0.3732908070454286,0.9934351796971604,0.3940210019255074
20231026_HippAu_26,15F1,2025-07-23 11:14:55,65,synapticvesicles_9.txt,386.69393280517374,281.0300362704981,227.1915977881616,20.514197083015134,41.02839416603027,36161.97818857102,7978,presynapticmembranes_1,61.56911032951695,False,0.0524230264127254,0.998822988731868,0.9980017967859968,0.98033683926228,20.51419702042252,0.4033739534178258,0.9927023095288818,0.3623923932534457
20231026_HippAu_26,15F1,2025-07-23 11:14:55,66,synapticvesicles_56.txt,374.9629625309961,360.1249514068929,154.87954792840517,20.50207675327983,41.00415350655966,36097.9196939939,7934,presynapticmembranes_1,50.11550409039085,False,0.0524056367576122,0.9984916612889148,0.9986803859091492,0.9850140456554528,20.502076757551183,0.307243186257062,0.99458048383304,0.3469486332867947
20231026_HippAu_26,15F1,2025-07-23 11:14:55,67,synapticvesicles_81.txt,347.59515805705456,641.1835633746882,190.9538037929189,20.39568984491697,40.79137968983393,35538.8856905404,7842,presynapticmembranes_1,36.06968445448315,False,0.0525202490389347,1.000675384534395,0.9974062642741606,0.973098225612708,20.395689851417085,0.5486802468560045,0.9901138526757248,0.4487358481826783
20231026_HippAu_26,15F1,2025-07-23 11:14:55,68,synapticvesicles_22.txt,196.66962356568985,502.8159411104196,227.5458867639509,20.2755806715088,40.5511613430176,34914.71583253132,7780,presynapticmembranes_1,229.69677796889752,False,0.0524491891264915,0.9993214704439206,0.9976450548923091,0.9755216713669448,20.275580676064784,0.4963123270147381,0.9910080398347,0.3856275102726809
20231026_HippAu_26,15F1,2025-07-23 11:14:55,69,synapticvesicles_198.txt,210.92315369076883,260.8068829032027,156.81958966026718,20.271551516853616,40.54310303370723,34893.905256686856,7788,presynapticmembranes_1,171.25114344298348,False,0.052423145622015,0.998825260042531,0.9977389300866176,0.9754039781927318,20.271551496443056,0.4985995226736729,0.9910384445184518,0.3624982630732685
20231026_HippAu_26,15F1,2025-07-23 11:14:55,70,synapticvesicles_25.txt,240.2694003679572,508.7466493868255,256.77548651464656,20.235890789514293,40.47178157902859,34710.0780339318,7690,presynapticmembranes_1,215.73214241827048,False,0.0523877777159214,0.9981513905602262,0.9964949727787712,0.9702801449636164,20.235890796830656,0.6014077410138969,0.9886305244342246,0.3310880109045914
20231026_HippAu_26,15F1,2025-07-23 11:14:55,71,synapticvesicles_180.txt,168.46190644181524,619.5671700396326,258.2852285720113,20.144966926124223,40.289933852248446,34244.29939633633,7678,presynapticmembranes_1,169.22041174733425,False,0.0525182373821735,1.0006370561669584,0.9970208233298355,0.9720027170529384,20.14496692721693,0.5640043390204923,0.9895153914467664,0.4469492949731686
20231026_HippAu_26,15F1,2025-07-23 11:14:55,72,synapticvesicles_242.txt,124.31633802334362,412.7798858264322,227.2435916082843,20.137253026129176,40.27450605225835,34204.976031260565,7656,presynapticmembranes_1,312.3792542400189,False,0.0524231605231761,0.998825543956364,0.9981692202947792,0.9813187850803432,20.13725327046791,0.376188356237175,0.9931140897304482,0.3625114968007464
