tomogram_name,set_name,timestamp,active_zone,faCoordinateX,faCoordinateY,faCoordinateZ,nearest_neighbor_distance,distance_to_presynaptic,distance_to_postsynaptic,distance_to_fusion_point
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,532.758324,383.191776,139.40997,7.485149954114069,4.716194503429284,21.296980280170374,48.89818385915347
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,288.767544,670.631305,105.180311,9.23647459778378,3.785450450698391,19.79682620545234,50.75015900623261
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,325.867771,551.806353,191.58961,7.895645863816415,4.291665186815139,22.33573486974272,35.17211038662188
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,497.207955,440.549091,113.365053,6.124064104090851,5.16831505854042,22.29480062480845,40.8472911996944
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,501.939776,409.622605,135.70139,10.214514507190444,3.1428603595158515,20.36406752369369,11.670112455623178
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,371.856244,526.365279,168.706066,6.8631423221071,4.169996963413848,22.79581457401008,45.44859919695949
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,318.980596,556.550644,193.250942,5.995507671958798,3.395518448603928,24.337656718395884,41.93060380968424
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,320.93421,634.229217,116.548086,6.574469184821203,5.337267429509834,20.89596247563299,64.28448699289517
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,345.356875,593.395011,123.95352,6.869422226082065,2.6206656182026515,21.824440989197704,66.72317549721309
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,345.71508,598.266938,119.123926,6.869422226082065,3.274810576465029,21.59894164597501,69.63379709471994
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,273.659165,648.431602,157.219453,7.917104854967227,3.952801455746684,23.14482886272948,29.891349793659487
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,226.214909,724.833927,148.496621,10.19924640211768,4.75623544961459,20.549865570554097,54.191472353927935
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,425.264862,487.41187,141.104943,7.640341848094859,3.0226237797199067,22.299976613210063,19.194549076421463
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,486.540422,377.148302,202.706087,9.565504384429907,10.56193124677618,25.405811277818373,72.94424767575545
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,297.793352,588.065539,202.926582,22.24699595371557,12.744407878145418,28.85321942389443,40.24000740698078
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,430.726716,446.210352,182.210444,10.639864948777577,6.20345942637719,21.18101797351729,30.5106407800371
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,330.137652,602.848612,139.708108,8.807515167116856,4.279608511056014,22.398600569684383,44.43130056082445
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,448.205447,430.588122,174.77035,9.87099984588618,4.618637790828275,20.86489217461044,18.728768671787087
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,323.042852,597.979689,151.776945,8.030107779922801,3.557366407432636,21.368290082417605,32.464123354433
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,283.836992,638.565594,160.124825,6.374884542292176,6.323949314192246,22.147318274658502,33.00284602951495
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,247.934455,697.097922,147.776604,25.86825490209072,8.468411181661077,10.79718935355736,22.968879465953343
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,397.002673,535.436664,114.497738,7.746351678678199,4.059108071253266,21.3264668854086,60.59271464441921
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,382.780802,532.66168,147.330651,7.118409801078006,4.0264122257665145,21.840686107415955,52.83270311929165
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,216.037737,754.966129,112.768544,8.950325258177253,4.815423295700509,21.60966290670904,87.61641440259478
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,405.779907,506.747101,144.393982,7.873940846423291,3.521825194079509,22.042702718575967,21.194061410578737
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,309.102692,564.122944,200.449519,7.118545983188055,6.429048067598722,28.52610717877345,53.28170434212331
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,272.890645,656.066353,155.269965,5.910649696731165,6.7012669359767605,19.34737583206796,34.86381578052562
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,324.475953,608.828184,142.832561,6.350192216808804,4.891888980288552,22.02676171053664,38.532521236654986
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,289.487602,665.382367,114.918159,11.085825062768738,4.1776505435275,19.558948717927503,47.13414309257017
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,533.822639,380.039821,153.00402,13.201106901548648,9.73023152831242,20.528942384068586,53.93409088822554
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,236.974445,737.056271,100.044969,8.337743515516731,4.540918237288841,19.442214185916463,70.88865906875796
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,392.496447,497.102105,172.706764,9.723207161056765,4.61352145085608,22.11949564006237,31.08343614457968
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,210.470657,763.127531,122.889596,8.75019607456455,10.332547043708688,21.33220592386876,95.07335135705154
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,397.157171,524.499381,141.191056,7.008281031499009,6.7157354295374825,19.64596784827528,40.47653096782479
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,209.29425,720.140467,180.857611,8.45002135813705,6.488150574606954,23.34864738799408,73.61257815406942
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,258.479086,673.717834,144.407798,10.467548309767873,2.9357337514476423,19.855176329786705,12.93812125088023
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,430.03966,482.221046,144.04288,7.640341848094859,4.530265018861147,21.179430097638008,23.297072634482152
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,268.144737,659.410859,156.377402,5.910649696731165,6.2424835336783016,19.24199376277978,32.991091558495505
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,442.055513,419.237925,190.092924,14.64740155364798,3.909026858761055,21.559189252173425,36.82465088402094
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,521.454203,384.223047,154.951232,8.34670939005976,6.6143769150784575,19.674402492556144,42.94902742886819
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,315.417313,612.56364,150.279776,6.741028240613631,4.798679404006843,21.58215814553432,28.153465249550152
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,385.344459,538.233334,130.193495,5.396430125349462,3.950077938778412,22.52255629067212,59.44903167988878
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,332.811592,616.20423,120.603627,5.711506599337277,4.942718006543721,22.14464008685327,60.9454015633585
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,377.032209,552.928351,120.391689,8.04397317451231,5.531730767443538,21.43438233572069,78.51577731373108
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,203.961238,745.240972,174.509122,7.689671054614646,15.364374345161634,22.17578005923604,90.14460881103544
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,371.280291,547.024577,146.408361,7.713727457376631,4.163559958780697,21.38851638695421,67.21400039284529
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,364.894609,546.276981,165.723383,9.950479213921868,9.00650386798632,16.31223457542493,50.00860217750543
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,213.210235,754.9785,121.260505,8.75019607456455,5.110015382672909,23.44279449119583,86.87998962566058
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,204.614062,729.516233,188.915395,6.269129464280377,14.5689214243927,21.758168200108063,86.54326023011531
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,437.968907,445.397633,174.150525,8.002798974585643,5.764350556677677,21.385611413702392,20.733911454743755
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,382.600101,547.144938,119.88551,8.04397317451231,6.847699836836442,21.020713295379373,71.72314581347138
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,476.66401,423.777116,153.363855,6.384300677821619,5.348224286750701,19.711492664828643,27.13256831621423
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,428.657218,470.238877,157.015093,6.913192319204341,4.81897208994871,20.67809070513984,27.99976669925961
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,416.159253,444.450818,196.384015,10.35565090294219,4.284306703847451,21.44280096372309,49.16214631804286
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,434.764755,467.903758,154.770669,6.913192319204341,5.631395330438747,20.21024485967144,33.52439738577025
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,396.247361,515.73653,149.797031,6.699012768020424,5.0215955742738405,21.53154576518739,31.906142876896336
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,360.140856,538.522702,169.758854,6.951403098046438,4.289525738646426,21.519703390335447,40.72135181001045
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,264.394376,674.935652,135.858188,8.226847880060156,3.602056466848756,19.75224681551192,15.429563793221565
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,353.498808,546.676028,168.132155,10.641413258265125,3.8879511714205055,21.398810593292644,43.27964419443671
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,339.075112,601.763984,126.412884,6.797061206400938,4.013908939496236,22.07671763560276,59.70536794192954
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,481.991723,441.941595,130.994459,8.942922949951642,5.965535924639822,21.043268969523343,35.81720286828731
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,417.288287,451.614384,188.991579,10.35565090294219,4.8227558497500524,20.613019681559702,44.82001428006173
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,403.995154,520.500972,130.23152,6.217409015444145,4.146260270637943,22.576841773129384,38.96344160020502
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,423.675618,475.27032,155.131431,7.32665952208054,3.489715024897378,21.601156279648308,20.81206359983684
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,331.718782,611.246319,128.740374,6.003399979342191,4.852404164575461,22.760213743435614,53.42502126349403
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,208.279427,734.126901,176.132225,6.700484198851435,11.523547175142536,22.065824246052728,80.59052407368344
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,318.705601,576.209764,178.834435,12.227289544347004,4.172275199096682,21.2671497760571,38.45664365333876
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,311.107645,628.386921,145.057247,8.104568795347161,7.563313144842346,18.562233332207768,37.16674470196639
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,213.777971,750.454911,145.255542,7.977855610516259,10.208900645433475,20.59191264144187,81.75973040473136
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,436.207934,451.165641,168.889931,8.002798974585643,5.01047497592297,20.8657313863653,21.254659052092627
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,243.584787,659.528486,182.294339,5.160131044274948,3.839264351852645,18.03083291204916,28.322005550369923
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,414.382643,505.783815,134.461624,7.6231682565558465,3.3720431644532547,22.390413594827795,24.96978934602363
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,290.464846,673.14847,96.457037,9.23647459778378,3.941801082423293,20.59320403097309,57.46998795648106
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,465.05177,430.092688,156.149649,5.951177425265842,3.916644472947324,22.14370548016052,21.43352314858397
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,401.310685,531.522935,119.609462,7.746351678678199,4.964670012672413,20.61152589320648,53.98164132567746
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,272.164613,660.356442,144.269959,4.464196099028588,3.484740953039669,21.581793823341936,29.699989595409328
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,375.628786,530.505578,161.233208,5.932431506520617,4.620611762001004,21.24146243370007,53.84592537026463
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,415.633656,486.386639,152.082692,5.392030673540927,2.85090910875277,22.10677450551368,9.341662458511546
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,275.811932,657.834452,143.75452,4.464196099028588,3.8572137930727934,21.29018337511697,33.86800868173843
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,439.461681,440.151901,181.760684,7.005478156257017,8.472924139660606,19.7049479475225,25.56626989945836
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,383.421581,472.670428,205.516395,5.475770674140939,6.07722605212445,27.664860089367803,63.85400840168472
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,248.21257,657.245851,182.306763,5.160131044274948,5.670610796851039,17.713238695566666,24.608341377590893
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,329.428422,595.761363,147.442645,8.030107779922801,4.429420761908218,20.87130912743412,40.36044357588994
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,213.728937,728.614172,171.74206,8.908472876692455,8.943515839841163,20.92967523229241,71.77406714378628
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,400.155897,517.534854,139.945406,7.684311151905845,4.002059035009775,22.313455065421305,33.39120642791632
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,381.844668,525.072101,158.583759,5.550380347852303,4.373944135863718,21.869094247219223,47.97594764777384
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,442.432327,438.593303,174.612868,7.895900135689159,5.231801520544159,21.67258096493872,17.88806705760194
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,308.856457,590.129355,175.723734,7.507351691861565,3.931684824962941,22.791567527547937,21.850808071222826
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,205.188185,713.78963,202.749308,6.543729205812657,15.624964025893208,18.576002750640747,87.71629403223953
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,419.197371,430.79756,204.57233,6.91698452916083,3.77308930789082,26.78809651517861,53.90629605169867
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,419.497797,482.629484,151.920842,5.392030673540927,3.15067515437627,21.93623569951337,13.23945155445299
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,389.303903,523.891337,153.209844,8.014136632474482,6.397421537701355,20.323627920772285,42.41280842302205
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,330.126757,634.247328,98.058144,6.401010039559487,5.603936548689987,21.35518287036628,82.87244123055464
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,322.469637,621.81822,133.63188,9.659359684520968,6.2009371955022266,21.40539230737507,46.92321633149019
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,394.669409,529.568016,129.591953,6.976221100882999,3.790435351035678,22.847609716058063,48.993219822875766
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,318.931863,628.933935,122.926067,7.302122191937397,3.615795119629877,23.17777325272824,56.00387074140785
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,301.521748,620.639877,157.41921,9.54414908858288,4.450573173069172,23.071307279502683,21.22760482517376
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,385.332953,515.163614,168.530152,8.01564476723318,6.782989488420627,21.11450066600325,42.08268856475713
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,323.870031,623.65192,123.943811,7.302122191937397,4.384242735476391,22.67482140712977,55.40960961119367
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,266.227814,665.993912,147.256646,7.310464455772094,4.618914586191929,19.833410209228017,23.28039279889835
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,407.505705,492.417172,155.313925,10.624113253480443,2.6092984300118904,22.101146160857887,9.95045401922671
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,399.480453,501.529987,157.731708,5.259467915696895,3.665916690739547,22.024814982682443,20.12438532973943
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,209.819202,707.972726,199.009761,8.32267399125511,13.20473486539508,15.37401149043324,80.21188880745508
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,208.435629,744.660219,164.040956,11.39912050429532,11.887594729463268,21.69196366096348,83.48907462860622
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,210.50983,732.243525,182.889351,7.360744152574586,15.584334563969586,18.00839514640057,81.80732775433769
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,514.154278,419.582909,109.787047,8.497678880888056,4.373891011273503,22.88194997282675,37.68027743178836
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,438.135768,433.483542,183.449372,7.005478156257017,5.012459720601765,22.32457761640628,27.13146750746637
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,369.636239,551.365125,139.928382,5.998357788110335,3.406894525989,22.237166822192897,73.26481729207755
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,472.37423,433.133437,150.332446,7.360057200708856,6.515230663539793,19.952602012633825,28.95294037684952
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,380.945218,520.224574,164.127309,6.689279270459397,4.115376069604325,22.98735268146499,46.283829896081016
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,533.029886,399.82885,110.122651,12.047643732762763,5.005042539127448,17.984302285241814,50.67909125861225
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,371.419385,534.382364,162.796927,5.932431506520617,4.9985461663473165,20.946010224020608,50.87327375995337
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,214.442249,761.124392,131.611974,6.470165114030884,13.340079052864098,17.934820810976166,90.83887525829668
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,369.184564,544.453548,153.372507,6.348273850923228,4.227574657085571,20.99977479272668,59.87687262894664
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,225.290979,741.626622,121.205722,8.473107467279817,4.671325413974747,21.46458363017163,70.22374250421325
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,504.217444,415.593539,127.732922,7.406026905122174,3.9940197898100416,21.017619021164776,18.1741331910383
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,369.121297,554.822757,135.053968,5.180291706157156,3.4918141167400574,21.92461757511239,78.42501299531335
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,320.800074,564.136873,191.79753,6.118378504165686,7.513279476197617,19.697871572346667,48.34949306261272
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,414.935316,435.622581,207.101902,6.91698452916083,5.289629199146198,25.247373784130343,57.99272513061954
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,436.010381,478.859985,139.45099,8.248132763096248,3.761254764271212,22.46512263564533,30.676278285678805
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,400.562202,526.694936,127.206987,6.976221100882999,4.568349193830682,21.89723976319264,46.21179182040979
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,486.531821,443.34986,121.142719,10.403152535796243,3.8207859874856767,23.46042463980189,39.13264881966268
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,484.748422,381.76051,194.519809,9.565504384429907,7.219727057861349,22.09437354128278,63.73599751973696
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,329.917296,624.393603,111.859834,6.927957842377322,4.035139876737823,22.42854962005907,68.20443359322017
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,506.983358,433.664574,109.393376,5.612527739686346,6.377129827222106,20.94514757003361,41.0973525550549
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,286.553177,633.170175,162.162212,6.374884542292176,5.667721703895017,23.277423317172023,31.71223225604135
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,318.068262,568.373568,188.198966,6.193710050403095,5.360896819080333,21.13333762684299,47.51814560785078
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,250.852129,642.756516,189.207696,12.578120440699568,3.619877529585312,27.1424247572029,15.98616850242198
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,519.721687,416.094566,104.397616,8.497678880888056,5.9310983074781145,23.740613076565698,44.27475932865311
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,407.767945,516.232023,132.721158,6.217409015444145,4.956302209472549,21.549156786702664,33.88969137237659
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,334.151513,585.606676,149.151607,6.977292221867873,3.59266718700324,20.507216475913765,46.556569249514666
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,377.29909,545.851416,135.343307,6.487012848869711,4.328661702324195,21.88845673546036,68.21710404150586
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,477.841078,426.004715,146.974731,6.867939419418391,3.5876930575237647,21.789965912582502,24.6554267069867
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,325.159391,615.189973,140.123012,6.292149864326535,7.286731124113192,20.486534923435087,42.16578702392914
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,267.846307,669.657849,141.141179,7.310464455772094,5.008717636059501,19.288304067456696,20.795941156264064
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,496.423024,445.870888,110.438191,6.124064104090851,5.996589993490493,21.58522828594637,46.71068167672664
20241030_AMmilled12-1_15,unknown,2025-07-24 15:03:08,0,280.369182,653.994084,142.814971,6.033216908194599,3.749151688996267,21.69786693998377,39.51910599793688
